0 0 1
1 0 1
2 0 1
3 0 1
4 0 1
5 0 1
6 0 1
7 0 1
8 0 1
9 0 1
10 0 0
11 0 0
12 0 1
13 0 1
14 0 1
15 0 0
16 0 1
17 0 0
18 0 1
19 0 1
20 0 0
21 0 0
22 0 0
23 0 1
24 0 1
25 0 0
26 0 0
27 0 1
28 0 1
29 0 1
30 0 1
31 0 1
32 0 0
33 0 0
34 0 0
35 0 0
36 0 1
37 0 1
38 0 1
39 0 1
40 0 1
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 1
48 0 0
49 0 0
50 0 0
51 0 0
52 0 1
53 0 0
54 0 0
55 0 0
56 0 1
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 1 1
63 1 1
64 1 1
65 1 1
66 1 0
67 1 1
68 1 1
69 1 1
70 1 0
71 1 1
72 1 0
73 1 0
74 1 1
75 1 1
76 1 1
77 1 0
78 1 0
79 1 0
80 1 1
81 1 1
82 1 0
83 1 0
84 1 0
85 1 1
86 1 0
87 1 1
88 1 1
89 1 1
90 1 0
91 1 0
92 1 0
93 1 0
94 1 0
95 1 1
96 1 1
97 1 0
98 1 0
99 1 1
100 1 0
101 1 1
102 1 1
103 1 0
104 1 1
105 1 1
106 1 0
107 1 1
108 1 1
109 1 1
110 2 0
111 2 0
112 2 0
113 2 1
114 2 1
115 2 1
116 2 1
117 2 1
118 2 1
119 2 1
120 2 0
121 2 0
122 2 0
123 2 0
124 2 1
125 2 1
126 2 1
127 2 1
128 2 1
129 2 1
130 2 1
131 2 1
132 2 0
133 2 0
134 2 1
135 2 0
136 2 1
137 2 0
138 2 1
139 2 0
140 2 0
141 2 1
142 2 1
143 2 1
144 2 1
145 2 0
146 2 1
147 2 0
148 2 1
149 2 1
150 2 0
151 2 0
152 2 1
153 2 0
154 2 0
155 2 1
156 2 1
157 2 1
158 3 1
159 3 0
160 3 1
161 3 1
162 3 1
163 3 0
164 3 1
165 3 0
166 3 1
167 3 0
168 3 0
169 3 0
170 3 0
171 3 0
172 3 0
173 3 1
174 3 1
175 3 1
176 3 1
177 3 0
178 3 1
179 3 1
180 3 1
181 3 0
182 3 1
183 3 0
184 3 0
185 3 0
186 3 0
187 3 0
188 3 1
189 3 1
190 3 0
191 3 0
192 3 1
193 3 0
194 3 1
195 3 1
196 3 0
197 4 0
198 4 1
199 4 0
200 4 0
201 4 0
202 4 0
203 4 0
204 4 1
205 4 0
206 4 0
207 4 1
208 4 1
209 4 1
210 4 1
211 4 1
212 4 1
213 4 0
214 4 0
215 4 1
216 4 0
217 4 0
218 4 0
219 4 0
220 4 1
221 4 1
222 4 1
223 4 1
224 4 1
225 4 0
226 4 1
227 4 1
228 4 1
229 4 0
230 4 1
231 4 1
232 4 0
233 5 1
234 5 1
235 5 1
236 5 0
237 5 0
238 5 1
239 5 1
240 5 1
241 5 1
242 5 1
243 5 1
244 5 0
245 5 1
246 5 1
247 5 0
248 5 1
249 5 0
250 5 0
251 5 1
252 5 1
253 5 0
254 5 1
255 5 0
256 5 1
257 5 1
258 5 0
259 5 0
260 5 1
261 5 1
262 5 1
263 5 1
264 5 1
265 5 1
266 5 1
267 5 0
268 5 0
269 6 1
270 6 0
271 6 0
272 6 1
273 6 1
274 6 1
275 6 1
276 6 1
277 6 0
278 6 0
279 6 0
280 6 0
281 6 0
282 6 0
283 6 1
284 6 0
285 6 0
286 6 0
287 6 1
288 6 1
289 6 1
290 6 1
291 6 0
292 6 1
293 6 0
294 6 1
295 6 1
296 6 1
297 6 0
298 6 1
299 6 1
300 6 0
301 7 0
302 7 0
303 7 1
304 7 1
305 7 1
306 7 1
307 7 0
308 7 1
309 7 1
310 7 0
311 7 1
312 7 1
313 7 0
314 7 1
315 7 1
316 7 0
317 7 1
318 7 1
319 7 1
320 7 1
321 7 1
322 7 1
323 7 0
324 7 0
325 7 0
326 7 1
327 7 0
328 7 1
329 7 1
330 8 0
331 8 0
332 8 0
333 8 0
334 8 0
335 8 0
336 8 0
337 8 0
338 8 0
339 8 0
340 8 0
341 8 0
342 8 0
343 8 0
344 8 0
345 8 0
346 8 0
347 8 0
348 8 1
349 8 1
350 8 1
351 8 1
352 8 1
353 8 1
354 8 1
355 8 1
356 8 1
357 8 1
358 8 1
359 9 1
360 9 1
361 9 1
362 9 0
363 9 0
364 9 1
365 9 1
366 9 1
367 9 0
368 9 1
369 9 1
370 9 1
371 9 0
372 9 0
373 9 0
374 9 0
375 9 0
376 9 0
377 9 0
378 9 0
379 9 0
380 9 0
381 9 1
382 9 1
383 9 1
384 9 1
385 9 1
386 9 0
387 9 0
388 9 0
389 9 1
390 9 1
391 9 1
392 9 1
393 9 0
394 9 1
395 9 1
396 9 0
397 9 0
398 10 1
399 10 1
400 10 1
401 10 1
402 10 0
403 10 1
404 10 1
405 10 1
406 10 0
407 10 0
408 10 0
409 10 0
410 10 1
411 10 1
412 10 1
413 10 1
414 10 1
415 10 1
416 10 1
417 10 1
418 10 1
